FileName,FileType,CreateDate,ModifyDate,Author,GPSLatitude,GPSLongitude,AnomalyScore,IsAnomaly,RiskScore
./fatmatranskript.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Fedi Muhammed Alnaffous(1).pdf,PDF,2025-05-26 16:20:51+00:00,2025-05-26 16:20:50+00:00,Said,,,0.2050990996471605,1,0.0
./Fedi Muhammed Alnaffous.pdf,PDF,2025-05-27 09:51:58+00:00,2025-05-27 09:51:58+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./FEDİ MOHAMMAD ALNAFFOUS.pdf,PDF,2025-05-28 00:16:12+00:00,2025-05-28 00:16:11+00:00,محمد نجار,,,0.15630736090269737,1,13.002189481975801
./Feras Almohamed.pdf,PDF,2025-05-26 16:08:35+00:00,2025-05-26 16:08:35+00:00,Said,,,0.2050990996471605,1,0.0
./FILE_ess52wghu516t_7892.pdf,PDF,2021-07-23 21:14:21+00:00,2021-07-23 21:14:21+00:00,,,,0.06250966422252979,1,37.997720622927964
./final (1).pdf,PDF,2025-06-10 04:45:54+00:00,2025-06-10 04:45:54+00:00,,,,0.0158928694890762,1,50.420323583260405
./final2.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./FinalOdevi2023-2024__1_.docx,DOCX,2023-12-25 13:55:00+00:00,2023-12-26 08:25:00+00:00,,,,0.05365266099389032,1,40.35796514760809
./final_cevap_anahtarı_2021-2022_güz (1).pdf,PDF,2021-12-28 07:24:48+00:00,2021-12-28 07:24:48+00:00,mraciaydin@outlook.com,,,-0.0003711046335970192,-1,54.75440305479688
./final_cevap_anahtarı_2021-2022_güz.pdf,PDF,2021-12-28 07:24:48+00:00,2021-12-28 07:24:48+00:00,mraciaydin@outlook.com,,,-0.0003711046335970192,-1,54.75440305479688
./final_odevi_2022guz (1).docx,DOCX,2022-12-21 09:42:00+00:00,2022-12-21 09:47:00+00:00,,,,0.07440494563438704,1,34.827825332489205
./final_odevi_2022guz.docx,DOCX,2022-12-21 09:42:00+00:00,2022-12-21 09:47:00+00:00,,,,0.07440494563438704,1,34.827825332489205
./Floyd Warshall Algoritması(1).pdf,PDF,2022-01-19 20:39:48+00:00,2022-01-19 20:39:48+00:00,Ahmed,,,0.06957311600521277,1,36.115427824217946
./Fuad Mohamed Fuad Almohamed.pdf,PDF,2025-05-27 09:47:32+00:00,2025-05-27 09:47:32+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Fuad Mohamed Fuad(1).pdf,PDF,2025-05-25 16:34:38+00:00,2025-05-25 16:34:37+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Fuad Mohamed Fuad.pdf,PDF,2025-05-25 16:51:49+00:00,2025-05-25 16:51:49+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./gallery pages (2) (1).pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./ghadir trakya.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./girişimcilik.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./girişimcilik2.pdf,PDF,2024-04-29 19:28:21+00:00,2024-04-29 19:28:21+00:00,EMCET Hİ,,,0.056159861884398365,1,39.68983767589622
./graflar.pdf,PDF,2024-05-31 12:35:15+00:00,2024-05-31 12:35:15+00:00,CamScanner,,,0.036112817766471794,1,45.03204258357414
./Grape.pptx,PPTX,2018-04-24 17:14:44+00:00,2024-12-16 11:12:46+00:00,,,,-0.01100179887613495,-1,57.58730682955964
./Grup2_ödev3.docx,DOCX,2022-11-17 21:31:00+00:00,2022-11-17 21:31:00+00:00,,,,0.07941933233073112,1,33.491574408880474
./gruplisteleri.docx,DOCX,2022-11-07 09:10:00+00:00,2022-11-09 11:46:00+00:00,,,,0.04308956147380816,1,43.1728560494549
./Görüntü işleme arasınav çözümü.pdf,PDF,2025-05-03 21:03:38+00:00,2025-05-03 21:03:38+00:00,MUHAMMED,,,-0.022528936594082505,-1,60.65909792883855
./Görüntü işleme.docx,DOCX,2025-05-03 15:42:00+00:00,2025-05-03 21:05:00+00:00,,,,-0.02575121667366509,-1,61.51778214950456
./görüntü işleme.pptx,PPTX,2020-01-20 05:08:25+00:00,2025-05-18 19:46:58+00:00,,,,0.01228641108463202,1,51.381384958404965
./görüntüİşleme1.pdf,PDF,2024-10-17 10:31:00+00:00,2024-10-17 10:31:00+00:00,Fesih,,,0.06344144821550868,1,37.74941563637205
./görüntüİşleme2.pdf,PDF,2014-01-23 02:19:43+00:00,2025-03-18 14:33:40+00:00,emmanuel,,,-0.007724251090362122,-1,56.71389468144912
./görüntüİşleme3.pdf,PDF,2014-01-30 02:19:21+00:00,2024-11-19 15:50:39+00:00,emmanuel,,,-0.07144592951653161,-1,73.69466557272229
./görüntüİşleme4.pdf,PDF,2014-01-30 02:19:21+00:00,2024-12-05 18:43:10+00:00,emmanuel,,,-0.08054620850767613,-1,76.11973905496485
./görüntüİşleme5.pdf,PDF,2024-12-05 18:40:19+00:00,2024-12-05 18:57:30+00:00,emmanuel,,,-0.007119190795592756,-1,56.55265614388001
./görüntüİşleme56.pdf,PDF,2014-01-30 02:19:21+00:00,2024-12-05 18:43:10+00:00,emmanuel,,,-0.08054620850767613,-1,76.11973905496485
./görüntüİşleme8.pdf,PDF,2024-12-05 18:40:19+00:00,2024-12-05 18:57:30+00:00,emmanuel,,,-0.007119190795592756,-1,56.55265614388001
./gültekin ışık bu haftanın dökümanı.pdf1.pdf,PDF,2021-12-02 20:27:53+00:00,2021-12-02 20:27:53+00:00,muham,,,-0.026738218204864106,-1,61.78080169457265
./Hadice Abdülbasit Mirza (1).pdf,PDF,2025-05-25 16:04:54+00:00,2025-05-25 16:04:54+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Hadice Abdülbasit Mirza(1).pdf,PDF,2025-05-25 16:04:54+00:00,2025-05-25 16:04:54+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Hadice Abdülbasit Mirza(2).pdf,PDF,2025-05-25 15:57:33+00:00,2025-05-25 15:57:33+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Hadice Abdülbasit Mirza.pdf,PDF,2025-05-27 09:43:23+00:00,2025-05-27 09:43:22+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./hafta06-PDF_24.pdf,PDF,,2024-12-23 11:11:32+00:00,,,,0.08426210406437712,1,32.201056027713605
./hafta07-PDF_24.pdf,PDF,2020-10-25 18:24:56+00:00,2020-10-25 18:24:56+00:00,,,,0.044295214413056616,1,42.85156952905213
./hafta6_dfs.docx,DOCX,2021-10-27 09:15:00+00:00,2021-10-27 09:15:00+00:00,,,,0.055338794119077606,1,39.90863862328927
./hafta7_bfs.docx,DOCX,2021-11-03 07:59:00+00:00,2021-11-03 11:09:00+00:00,,,,0.0041072641907660135,1,53.5609920077034
./hamvikimlik.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Hanen Elabo(1).pdf,PDF,2025-05-25 16:08:44+00:00,2025-05-25 16:08:44+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Hanen Elabo.pdf,PDF,2025-05-27 10:22:49+00:00,2025-05-27 10:22:48+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./hardware 1tr.docx,DOCX,2024-09-12 04:00:00+00:00,2024-09-12 04:02:00+00:00,,,,0.04753068130971416,1,41.989371240253185
./harran dekont.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./imagehub-staj-rapor.docx,DOCX,2024-09-08 21:54:00+00:00,2024-10-14 20:42:00+00:00,,,,0.042228466804207554,1,43.40232350325284
./images.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./inkilap final.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./inkilap final2.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./ishukuku.pdf,PDF,2023-09-18 10:32:49+00:00,2023-09-18 10:32:50+00:00,,,,0.08921940892205116,1,30.88001646777967
./ISINMA_SORULARI_Guz-211122.pdf,PDF,2022-11-21 13:01:06+00:00,2022-11-21 13:01:06+00:00,Gültekin IŞIK,,,0.05628159295484647,1,39.657398363739304
./Isletim_Sistemleri.pdf,PDF,2024-11-12 18:53:06+00:00,2024-11-12 18:53:06+00:00,,,,0.07888886520261479,1,33.63293510417873
./istatistikvizeodevi.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./iu_km_odev1.docx,DOCX,2022-11-14 13:42:00+00:00,2022-11-14 15:46:00+00:00,,,,0.07160480213873394,1,35.57401715192575
./iu_km_odev1_ek_not.pdf,PDF,2022-11-14 15:34:56+00:00,,,,,0.07389881456266029,1,34.96270087221474
./Iş hukuk final soruları.pdf,PDF,2025-06-16 19:09:59+00:00,2025-06-16 19:09:59+00:00,MUHAMMED,,,0.06339251160510573,1,37.76245643174927
./işhukuk vize soruları.pdf,PDF,2025-06-16 19:21:27+00:00,2025-06-16 19:21:27+00:00,MUHAMMED NECCAR,,,0.06339251160510573,1,37.76245643174927
./işyeri.docx,DOCX,2023-06-09 07:54:00+00:00,2023-06-13 20:51:00+00:00,,,,0.07683630985003997,1,34.179907077368554
./kariyer vize ödevi muhammed neccar.pdf,PDF,2021-11-20 10:44:05+00:00,2021-11-20 10:44:05+00:00,LENOVO,,,0.0486718948566226,1,41.68525674960111
./khashfa trakya.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./khashfatekirdağ.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./kimlik.pdf.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./kimlikkashfa.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./kimlikmmmmm.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./kimliknour.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Luaay Mohammad Alswilem(1).pdf,PDF,2025-05-27 09:06:27+00:00,2025-05-27 09:06:27+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Luaay Mohammad Alswilem(2).pdf,PDF,2025-05-26 19:25:51+00:00,2025-05-26 19:25:50+00:00,Said,,,0.2050990996471605,1,0.0
./Luaay Mohammad Alswilem.pdf,PDF,2025-05-27 09:34:20+00:00,2025-05-27 09:34:19+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./luaay swilem.pdf,PDF,2025-05-28 00:04:12+00:00,2025-05-28 00:04:11+00:00,محمد نجار,,,0.15630736090269737,1,13.002189481975801
./Luuay Muhammed EL swilem.pdf,PDF,2025-05-25 13:00:05+00:00,2025-05-25 13:00:04+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./machine_learning-II.pdf,PDF,2024-05-15 20:33:21+00:00,2024-05-15 20:33:21+00:00,,,,0.07589068828380569,1,34.43189954779095
./mantas-syllabus.pdf,PDF,2021-09-28 13:04:35+00:00,2021-09-28 13:04:35+00:00,Gültekin IŞIK,,,0.020627866926886895,1,49.158525265198406
./mantas_mazeret_060323_docx.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./MANTIKSAL SORULAR (1).docx,DOCX,2023-02-03 19:25:00+00:00,2023-02-03 20:30:00+00:00,,,,-0.038825124697785984,-1,65.00176189226036
./mantıksal soru çözüm.pdf,PDF,2023-02-04 16:27:22+00:00,2023-02-04 18:00:01+00:00,,,,-0.03485126611502376,-1,63.94279446053478
./matematik_A.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./matematik_B.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./matematik_C.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./matematik_D.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./MATLAB_1.pdf,PDF,2024-11-19 13:29:58+00:00,2024-11-19 13:29:58+00:00,,,,0.09576984929491161,1,29.13443270483208
./MATLAB_2.pdf,PDF,2024-12-17 16:15:48+00:00,2024-12-17 16:15:48+00:00,,,,0.08251785268457645,1,32.6658701033739
./Merva Abdullah El kasım (1).pdf,PDF,2025-05-26 19:35:08+00:00,2025-05-26 19:35:07+00:00,Said,,,0.2050990996471605,1,0.0
./Merva Abdullah El Kasım(1).pdf,PDF,2025-05-26 19:26:35+00:00,2025-05-26 19:26:34+00:00,Said,,,0.2050990996471605,1,0.0
./Merva Abdullah El kasım.pdf,PDF,2025-05-27 09:37:56+00:00,2025-05-27 09:37:55+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./mezun.pdf.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./MEZÜN OLANLAR (1).pdf,PDF,2025-05-30 07:46:47+00:00,2025-05-30 07:46:47+00:00,MUHAMMED,,,0.09811527213135468,1,28.509416402492437
./MEZÜN OLANLAR.pdf,PDF,2025-05-30 07:46:47+00:00,2025-05-30 07:46:47+00:00,MUHAMMED,,,0.09811527213135468,1,28.509416402492437
./MEZÜNLER.pdf,PDF,2025-05-30 07:56:01+00:00,2025-05-30 07:56:01+00:00,MUHAMMED,,,0.09811527213135468,1,28.509416402492437
./mikroislemci1_hafta_1_2-siirt-2018331457100.pdf,PDF,2007-09-29 10:48:28+00:00,2007-09-29 10:48:56+00:00,COMU,,,-0.14663980491732365,-1,93.7325867660129
./mit563-lecture-1.pdf,PDF,2024-04-14 14:19:58+00:00,2024-04-14 14:19:58+00:00,,,,0.06526311372123605,1,37.26397197956173
./mit563-lecture-2.pdf,PDF,2024-04-14 14:19:55+00:00,2024-04-14 14:19:55+00:00,,,,0.06526311372123605,1,37.26397197956173
./mit563-lecture-3.pdf,PDF,2024-04-14 14:19:51+00:00,2024-04-14 14:19:51+00:00,,,,0.06526311372123605,1,37.26397197956173
./mobilenet (2).pptx,PPTX,2024-12-08 13:29:01+00:00,2024-12-09 10:04:25+00:00,,,,0.027000168394487822,1,47.46041256722816
./Mohammad Matar Khamis(1).pdf,PDF,2025-05-26 19:36:15+00:00,2025-05-26 19:36:14+00:00,Said,,,0.2050990996471605,1,0.0
./Mohammad Matar Khamis.pdf,PDF,2025-05-27 09:48:37+00:00,2025-05-27 09:48:36+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Muhammed Adil Neccar(1).pdf,PDF,2025-05-27 09:31:42+00:00,2025-05-27 09:31:42+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Muhammed Adil Neccar.pdf,PDF,2025-05-27 09:55:45+00:00,2025-05-27 09:55:45+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Muhammed Halid Yahya(1).pdf,PDF,2025-05-26 16:25:08+00:00,2025-05-26 16:25:07+00:00,Said,,,0.2050990996471605,1,0.0
./Muhammed Halid Yahya.pdf,PDF,2025-05-27 09:50:36+00:00,2025-05-27 09:50:36+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Muhammed Meter Khamıs.pdf,PDF,2025-05-25 14:17:24+00:00,2025-05-25 14:17:23+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Muhammed NECCAR  2101050031 (1).docx,DOCX,2025-05-18 17:28:00+00:00,2025-05-18 18:11:00+00:00,,,,0.04270546419063015,1,43.275211607668304
./muhammed neccar.pdf,PDF,2025-05-25 12:56:08+00:00,2025-05-25 12:56:08+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./MUHAMMED NECCAR_2101050031.pdf,PDF,2021-11-07 15:34:48+00:00,2021-11-07 15:34:48+00:00,mosab alzab,,,0.015964659369663736,1,50.401192770251754
./Muhammed İbrahim Abdulrahim(1).pdf,PDF,2025-05-26 16:19:58+00:00,2025-05-26 16:19:58+00:00,Said,,,0.2050990996471605,1,0.0
./Muhammed İbrahim Abdulrahim.pdf,PDF,2025-05-27 09:46:26+00:00,2025-05-27 09:46:25+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./muhammedneccar_2101050031 - نسخ .docx,DOCX,2021-12-23 10:26:00+00:00,2021-12-23 10:33:00+00:00,,,,0.048891078862152715,1,41.6268478458675
./Mustafa Subhi Elcuma (1).pdf,PDF,2025-05-26 19:38:49+00:00,2025-05-26 19:38:48+00:00,Said,,,0.2050990996471605,1,0.0
./Mustafa Subhi Elcuma (2).pdf,PDF,2025-05-26 19:39:03+00:00,2025-05-26 19:39:02+00:00,Said,,,0.2050990996471605,1,0.0
./Mustafa Subhi Elcuma(1).pdf,PDF,2025-05-26 19:24:43+00:00,2025-05-26 19:24:42+00:00,Said,,,0.2050990996471605,1,0.0
./Mustafa Subhi Elcuma.pdf,PDF,2025-05-27 09:51:03+00:00,2025-05-27 09:51:02+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Namik-Kemal-Universitesi-formu.pdf,PDF,2021-06-28 13:14:05+00:00,2021-06-28 13:14:05+00:00,trakya_ogr_haticeyuksel,,,0.048126293219081795,1,41.83065054075365
./neccar trakya.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./Noor-Book.com  كيف تبرمج مترجما فهم برمجة الكوم.pdf,PDF,2010-02-28 18:59:40+00:00,2010-02-28 18:59:40+00:00,Bilo,,,-0.11407542896219303,-1,85.05472044219896
./nor trakya.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./null (1).pdf,PDF,2020-10-08 19:32:24+00:00,2020-10-08 19:32:24+00:00,,,,0.03970607566281159,1,44.074498924994884
./null (2).pdf,PDF,2020-10-08 19:34:43+00:00,2020-10-08 19:34:43+00:00,,,,0.03970607566281159,1,44.074498924994884
./null (3).pdf,PDF,2020-10-08 19:33:25+00:00,2020-10-08 19:33:25+00:00,,,,0.03970607566281159,1,44.074498924994884
./null (4).pdf,PDF,2020-10-24 17:57:16+00:00,2020-10-24 17:57:16+00:00,,,,0.049763269357281925,1,41.39442353851823
./null (5).pdf,PDF,2020-11-02 13:10:18+00:00,2020-11-02 13:10:18+00:00,,,,-0.029770854429552518,-1,62.58894897191838
./null.pdf,PDF,2020-10-08 19:34:11+00:00,2020-10-08 19:34:11+00:00,,,,0.03970607566281159,1,44.074498924994884
./Odev1-020523.pdf,PDF,2023-05-02 07:01:36+00:00,2023-05-02 07:01:36+00:00,Gültekin IŞIK,,,-0.025455851308642363,-1,61.43907217643818
./office-household-objects-collection-vector.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./olasilik_ve_istatistik_dersi_final_sinavi-2023_.pdf,PDF,2023-06-20 22:33:07+00:00,2023-06-20 22:33:07+00:00,,,,0.14373452504692658,1,16.352641798886967
./olasılık_final.pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./olasılık_final_çözüm.pdf,PDF,,2023-02-05 00:22:18+00:00,CamScanner,,,0.04245197067817563,1,43.34276342619741
./pdf1.pdf,PDF,2021-11-08 11:30:12+00:00,2021-11-08 11:30:12+00:00,Hp,,,0.022313951668517795,1,48.709211634295244
./pdff2.pdf,PDF,2021-11-08 11:41:38+00:00,2021-11-08 11:41:38+00:00,Hp,,,0.022313951668517795,1,48.709211634295244
./photo_6024074645394803231_y (1).jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./photo_6024074645394803231_y (2).jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./photo_6024074645394803231_y.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./proje hazırlama 1.pdf,PDF,2015-03-31 13:19:48+00:00,2015-03-31 13:19:48+00:00,yukamuk,,,-0.10880315057619772,-1,83.64974565875335
./proje hazırlama.pdf,PDF,2023-11-15 17:06:03+00:00,2023-11-15 17:06:03+00:00,,,,0.0835269422857452,1,32.39696445384575
./proje nebilll.pdf,PDF,2025-01-13 20:27:43+00:00,2025-01-13 20:27:44+00:00,python-docx,,,0.003964792249429694,1,53.59895841809967
./proje-Temel-Kavramlar-.pdf,PDF,2023-11-15 17:13:16+00:00,2023-11-15 17:13:16+00:00,,,,0.0835269422857452,1,32.39696445384575
./quiz.pdf,PDF,2024-11-21 17:49:58+00:00,2024-11-21 17:49:58+00:00,,,,0.10051851278889234,1,27.868992609363353
./Rama Halid Hallak.pdf,PDF,2025-05-25 15:47:15+00:00,2025-05-25 15:47:14+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Rama Khaled Hallak(1).pdf,PDF,2025-05-26 19:39:32+00:00,2025-05-26 19:39:31+00:00,Said,,,0.2050990996471605,1,0.0
./Rama Khaled Hallak.pdf,PDF,2025-05-27 09:40:56+00:00,2025-05-27 09:40:55+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./reactnative.docx,DOCX,2020-06-04 19:22:00+00:00,2024-09-26 07:37:00+00:00,,,,-0.03382341783859644,-1,63.66888993504076
./Reem Muhammed Dehni.pdf,PDF,2025-05-25 13:00:40+00:00,2025-05-25 13:00:39+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Report.pdf,PDF,2021-07-12 21:19:24+00:00,2021-07-12 21:19:24+00:00,,,,0.027540034449586193,1,47.31654721370923
./Rim Abdulbasit Süleyman(1).pdf,PDF,2025-05-27 08:46:25+00:00,2025-05-27 08:46:25+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Rim Abdulbasit Süleyman.pdf,PDF,2025-05-27 09:49:12+00:00,2025-05-27 09:49:11+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Rim Muhammed Dehni(1).pdf,PDF,2025-05-27 09:35:02+00:00,2025-05-27 09:35:02+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Rim Muhammed Dehni(2).pdf,PDF,2025-05-26 19:40:32+00:00,2025-05-26 19:40:32+00:00,Said,,,0.2050990996471605,1,0.0
./Rim Muhammed Dehni.pdf,PDF,2025-05-28 00:14:01+00:00,2025-05-28 00:14:00+00:00,محمد نجار,,,0.15630736090269737,1,13.002189481975801
./rosen_discrete_mathematics_and_its_applications.pdf,PDF,2011-12-28 05:27:43+00:00,2012-01-04 07:38:44+00:00,,,,-0.14088910047749026,-1,92.20011937080169
./Safa Abdulbari İbrahim .pdf,PDF,2025-05-27 09:37:11+00:00,2025-05-27 09:37:10+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Safa Abdulbari İbrahim(1).pdf,PDF,2025-05-25 13:03:08+00:00,2025-05-25 13:03:07+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Safa Abdulbari İbrahim.pdf,PDF,2025-05-27 09:36:31+00:00,2025-05-27 09:36:30+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Said Muhammed Abbas (1).pdf,PDF,2025-05-25 16:07:01+00:00,2025-05-25 16:07:01+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Said Muhammed Abbas (2).pdf,PDF,2025-05-25 16:07:01+00:00,2025-05-25 16:07:01+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Said Muhammed Abbas (3).pdf,PDF,2025-05-25 16:07:01+00:00,2025-05-25 16:07:01+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Said Muhammed Abbas.pdf,PDF,2025-05-25 16:07:01+00:00,2025-05-25 16:07:01+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Salh Abdalhamed Aljasim(1).pdf,PDF,2025-05-27 09:48:02+00:00,2025-05-27 09:48:01+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Salh Abdalhamed Aljasim(2).pdf,PDF,2025-05-26 19:37:35+00:00,2025-05-26 19:37:34+00:00,Said,,,0.2050990996471605,1,0.0
./SALH ABDALHAMED ALJASIM.pdf,PDF,2025-05-28 00:38:15+00:00,2025-05-28 00:38:14+00:00,محمد نجار,,,0.15630736090269737,1,13.002189481975801
./Salih Ali Aljasım.pdf,PDF,2025-05-25 14:05:52+00:00,2025-05-25 14:05:51+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Salıh Abdulhamit Aljasım.pdf,PDF,2025-05-25 15:45:52+00:00,2025-05-25 15:45:51+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Samira Arif Selim(1).pdf,PDF,2025-05-27 08:43:32+00:00,2025-05-27 08:43:31+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Samira Arif Selim.pdf,PDF,2025-05-27 09:38:48+00:00,2025-05-27 09:38:47+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Samira Selim .pdf,PDF,2025-05-25 16:12:44+00:00,2025-05-25 16:12:43+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./sayısal tasarım .pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./sayısal tasarım.pdf,PDF,2006-04-01 23:43:16+00:00,2006-04-01 23:43:16+00:00,,,,-0.17015876605384606,-1,100.0
./Scan 08 Oca 24 21·57·17.pdf,PDF,,,,,,0.18685010071407726,1,4.863055674793893
./Screenshot_٢٠٢١٠٦٢٦-٢٢٠٦٢٢_Drive.jpg,JPEG,,,,,,0.18685010071407726,1,4.863055674793893
./sevilozkinali@hititedutr080420195U2G4Q5S (1).pdf,PDF,2019-04-08 09:49:45+00:00,2019-04-08 09:49:45+00:00,sevil,,,-0.019023753362002904,-1,59.725024708139586
./sevilozkinali@hititedutr080420195U2G4Q5S.pdf,PDF,2019-04-08 09:49:45+00:00,2019-04-08 09:49:45+00:00,sevil,,,-0.019023753362002904,-1,59.725024708139586
./Sibe Münzir Neccar (1).pdf,PDF,2025-05-25 15:53:54+00:00,2025-05-25 15:53:53+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Sibe Münzir Neccar(1).pdf,PDF,2025-05-25 15:52:00+00:00,2025-05-25 15:51:59+00:00,Said,,,0.19720054134313075,1,2.1048348418426177
./Sibe Münzir Neccar.pdf,PDF,2025-05-27 09:41:20+00:00,2025-05-27 09:41:19+00:00,Said,,,0.2033134830143078,1,0.4758372298251601
./Siber Güvenlik Ödev 1 (2).pdf,PDF,2024-11-08 20:13:45+00:00,2024-11-08 20:13:45+00:00,,,,0.05617162653986085,1,39.686702590255706
./Siber Güvenlik Ödev 2.pdf,PDF,2024-12-25 20:33:43+00:00,2024-12-25 20:33:43+00:00,,,,0.0772958980752701,1,34.05743443462419
./SiberGüvenliği_odev1_çözümü.pdf,PDF,2024-11-14 15:08:15+00:00,2024-11-14 15:08:15+00:00,,,,0.09114099535041553,1,30.367945541624742
./sinyaller1.ödev _çözüm(1).pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./sistem2 (1).pdf,PDF,,,CamScanner,,,0.2000254666616469,1,1.3520390774583002
./sistem_prog.pdf,PDF,2023-12-18 06:37:39+00:00,2023-12-18 06:37:39+00:00,ishak paçal,,,0.048276270385960274,1,41.79068411217571
./Siyah ve Beyaz Sade Zarif Stilde Teşekkür Mektu(1).pdf,PDF,2025-05-27 08:20:36+00:00,2025-05-27 08:20:36+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./Siyah ve Beyaz Sade Zarif Stilde Teşekkür Mektu(2).pdf,PDF,2025-05-27 08:45:45+00:00,2025-05-27 08:45:44+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./Siyah ve Beyaz Sade Zarif Stilde Teşekkür Mektu(3).pdf,PDF,2025-05-27 08:20:36+00:00,2025-05-27 08:20:36+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./Siyah ve Beyaz Sade Zarif Stilde Teşekkür Mektu(4).pdf,PDF,2025-05-27 08:08:53+00:00,2025-05-27 08:08:52+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
./Siyah ve Beyaz Sade Zarif Stilde Teşekkür Mektu.pdf,PDF,2025-05-27 08:20:36+00:00,2025-05-27 08:20:36+00:00,محمد نجار,,,0.2033134830143078,1,0.4758372298251601
